area_key,area_vendor,report_year,report_total_sold,lb_total_sold,total_sold_match,report_days_on_market,lb_days_on_market,days_on_market_match,report_median_sale,lb_median_sale,median_sale_match,report_avg_list,lb_avg_list,avg_list_match,report_avg_sale,lb_avg_sale,avg_sale_match,report_list_ratio,lb_list_ratio,list_ratio_match,area_boundary_id,area_subtype,report_quarter
Cape Cod-Lower Cape-Brewster,ccimls,2018,64.0,48.0,0.75,74.0,80.0,0.9189189189189189,436950.0,473000.0,0.9174962810390205,,610985.0,,534982.0,594039.0,0.8896093700348797,97.0,98.0,0.9896907216494846,5bad813d7aa9ce0001247dc9,SingleFamilyResidence,4
Cape Cod-Lower Cape-Brewster,ccimls,2019,34.0,34.0,1.0,86.0,86.0,1.0,448250.0,448250.0,1.0,,652147.0,,629696.0,629696.0,1.0,97.0,97.0,1.0,5bad813d7aa9ce0001247dc9,SingleFamilyResidence,4
Cape Cod-Lower Cape-Brewster,ccimls,2020,64.0,64.0,1.0,50.0,50.0,1.0,636250.0,636250.0,1.0,,757069.0,,754701.0,754701.0,1.0,100.0,101.0,0.99,5bad813d7aa9ce0001247dc9,SingleFamilyResidence,4
Cape Cod-Lower Cape-Brewster,ccimls,2021,48.0,48.0,1.0,25.0,25.0,1.0,750000.0,750000.0,1.0,,1024102.0,,1016658.0,1016658.0,1.0,99.0,102.0,0.9696969696969697,5bad813d7aa9ce0001247dc9,SingleFamilyResidence,4
Cape Cod-Lower Cape-Chatham,ccimls,2018,62.0,39.0,0.6290322580645161,209.0,105.0,0.5023923444976077,700500.0,760000.0,0.9150606709493219,,909344.0,,1453317.0,877900.0,0.6040664218474014,95.0,97.0,0.9789473684210527,5bad812f18d5ab0001ebf900,SingleFamilyResidence,4
Cape Cod-Lower Cape-Chatham,ccimls,2019,53.0,34.0,0.6415094339622642,192.0,120.0,0.625,727000.0,696450.0,0.9579779917469051,,939662.0,,1024930.0,864618.0,0.8435873669421327,94.0,93.0,0.9893617021276596,5bad812f18d5ab0001ebf900,SingleFamilyResidence,4
Cape Cod-Lower Cape-Chatham,ccimls,2020,94.0,68.0,0.7234042553191489,97.0,115.0,0.8144329896907216,973750.0,770000.0,0.7907573812580231,,1224907.0,,1384231.0,1177583.0,0.8507127784307678,97.0,97.0,1.0,5bad812f18d5ab0001ebf900,SingleFamilyResidence,4
Cape Cod-Lower Cape-Chatham,ccimls,2021,58.0,31.0,0.5344827586206897,31.0,38.0,0.7741935483870968,1325000.0,920000.0,0.6943396226415095,,1167977.0,,2246570.0,1153056.0,0.513251757123081,97.0,101.0,0.9587628865979382,5bad812f18d5ab0001ebf900,SingleFamilyResidence,4
Cape Cod-Lower Cape-Eastham,ccimls,2018,58.0,56.0,0.9655172413793104,98.0,99.0,0.9897959183673469,477500.0,482000.0,0.9905759162303664,,553097.0,,519817.0,530829.0,0.9788156216514659,96.0,97.0,0.9895833333333334,5bad812827456200019325e5,SingleFamilyResidence,4
Cape Cod-Lower Cape-Eastham,ccimls,2019,53.0,53.0,1.0,99.0,101.0,0.9797979797979798,519000.0,519000.0,1.0,,654926.0,,629650.0,629650.0,1.0,96.0,97.0,0.9895833333333334,5bad812827456200019325e5,SingleFamilyResidence,4
Cape Cod-Lower Cape-Eastham,ccimls,2020,54.0,54.0,1.0,63.0,63.0,1.0,588500.0,588500.0,1.0,,666087.0,,661753.0,661753.0,1.0,99.0,100.0,0.98989898989899,5bad812827456200019325e5,SingleFamilyResidence,4
Cape Cod-Lower Cape-Eastham,ccimls,2021,47.0,47.0,1.0,22.0,22.0,1.0,700000.0,700000.0,1.0,,777353.0,,776504.0,776504.0,1.0,100.0,101.0,0.99,5bad812827456200019325e5,SingleFamilyResidence,4
Cape Cod-Lower Cape-Harwich,ccimls,2018,91.0,78.0,0.8571428571428572,78.0,77.0,0.9871794871794872,400000.0,422500.0,0.94375,,642004.0,,560189.0,604893.0,0.9201983616243803,94.0,97.0,0.9680851063829787,5bad813f3878760001a61ba3,SingleFamilyResidence,4
Cape Cod-Lower Cape-Harwich,ccimls,2019,79.0,79.0,1.0,101.0,101.0,1.0,509000.0,509000.0,1.0,,636041.0,,611085.0,611085.0,1.0,96.0,97.0,0.9895833333333334,5bad813f3878760001a61ba3,SingleFamilyResidence,4
Cape Cod-Lower Cape-Harwich,ccimls,2020,111.0,111.0,1.0,38.0,38.0,1.0,540000.0,540000.0,1.0,,758253.0,,751457.0,751457.0,1.0,99.0,100.0,0.98989898989899,5bad813f3878760001a61ba3,SingleFamilyResidence,4
Cape Cod-Lower Cape-Harwich,ccimls,2021,77.0,77.0,1.0,17.0,18.0,0.9411764705882353,685000.0,700000.0,0.9781021897810219,,806157.0,,826294.0,831749.0,0.9933982335585155,103.0,103.0,1.0,5bad813f3878760001a61ba3,SingleFamilyResidence,4
Cape Cod-Lower Cape-Orleans,ccimls,2018,49.0,39.0,0.7959183673469388,92.0,105.0,0.8586956521739131,652000.0,760000.0,0.834355828220859,,909344.0,,769888.0,877900.0,0.8597042686728459,97.0,97.0,1.0,5bad812f18d5ab0001ebf900,SingleFamilyResidence,4
Cape Cod-Lower Cape-Orleans,ccimls,2019,34.0,34.0,1.0,120.0,120.0,1.0,696450.0,696450.0,1.0,,939662.0,,864618.0,864618.0,1.0,92.0,93.0,0.9891304347826086,5bad812f18d5ab0001ebf900,SingleFamilyResidence,4
Cape Cod-Lower Cape-Orleans,ccimls,2020,67.0,68.0,0.9850746268656716,113.0,115.0,0.9823008849557522,775000.0,770000.0,0.9935483870967742,,1224907.0,,1187920.0,1177583.0,0.9912982355714189,96.0,97.0,0.9895833333333334,5bad812f18d5ab0001ebf900,SingleFamilyResidence,4
Cape Cod-Lower Cape-Orleans,ccimls,2021,31.0,31.0,1.0,38.0,38.0,1.0,920000.0,920000.0,1.0,,1167977.0,,1153056.0,1153056.0,1.0,99.0,101.0,0.9797979797979798,5bad812f18d5ab0001ebf900,SingleFamilyResidence,4
Cape Cod-Mid Cape-Barnstable,ccimls,2018,215.0,187.0,0.8697674418604651,96.0,99.0,0.96875,370000.0,390000.0,0.9459459459459459,,614117.0,,536144.0,582125.0,0.9142375928854934,95.0,96.0,0.9894736842105263,5bad81257aa9ce0001247dbf,SingleFamilyResidence,4
Cape Cod-Mid Cape-Barnstable,ccimls,2019,199.0,199.0,1.0,84.0,84.0,1.0,390000.0,390000.0,1.0,,604392.0,,572252.0,572237.0,0.9999737877718208,95.0,97.0,0.9789473684210527,5bad81257aa9ce0001247dbf,SingleFamilyResidence,4
Cape Cod-Mid Cape-Barnstable,ccimls,2020,290.0,289.0,0.996551724137931,63.0,61.0,0.9682539682539683,512500.0,515000.0,0.9951219512195122,,879020.0,,850510.0,852917.0,0.9971699333341172,97.0,99.0,0.979381443298969,5bad81257aa9ce0001247dbf,SingleFamilyResidence,4
Cape Cod-Mid Cape-Barnstable,ccimls,2021,218.0,218.0,1.0,34.0,34.0,1.0,600000.0,600000.0,1.0,,1097729.0,,1060182.0,1055852.0,0.9959157955898138,96.0,99.0,0.96875,5bad81257aa9ce0001247dbf,SingleFamilyResidence,4
Cape Cod-Mid Cape-Dennis,ccimls,2018,114.0,89.0,0.7807017543859649,70.0,73.0,0.9571428571428572,345400.0,370000.0,0.9287782281412855,,500364.0,,402708.0,473014.0,0.8254169274014919,95.0,96.0,0.9894736842105263,5bad81233878760001a61b97,SingleFamilyResidence,4
Cape Cod-Mid Cape-Dennis,ccimls,2019,103.0,106.0,0.970873786407767,62.0,65.0,0.9516129032258065,375000.0,375000.0,1.0,,672929.0,,658141.0,653363.0,0.992740157504243,97.0,96.0,0.9896907216494846,5bad81233878760001a61b97,SingleFamilyResidence,4
Cape Cod-Mid Cape-Dennis,ccimls,2020,120.0,119.0,0.9916666666666667,47.0,48.0,0.9787234042553191,452500.0,457000.0,0.9900552486187846,,615816.0,,604378.0,607692.0,0.9945166766493817,99.0,100.0,0.98989898989899,5bad81233878760001a61b97,SingleFamilyResidence,4
Cape Cod-Mid Cape-Dennis,ccimls,2021,88.0,88.0,1.0,27.0,27.0,1.0,540000.0,540000.0,1.0,,707918.0,,703415.0,703415.0,1.0,99.0,101.0,0.9797979797979798,5bad81233878760001a61b97,SingleFamilyResidence,4
Cape Cod-Mid Cape-Yarmouth,ccimls,2018,167.0,143.0,0.8562874251497006,82.0,82.0,1.0,326900.0,345000.0,0.9446313857448762,,407398.0,,370876.0,393470.0,0.9390793688456519,97.0,97.0,1.0,5bca1b37eb34994b1de83d9c,SingleFamilyResidence,4
Cape Cod-Mid Cape-Yarmouth,ccimls,2019,124.0,125.0,0.9919354838709677,79.0,78.0,0.9873417721518988,358200.0,357400.0,0.9977666108319375,,408880.0,,394737.0,393756.0,0.9975148009940796,97.0,97.0,1.0,5bca1b37eb34994b1de83d9c,SingleFamilyResidence,4
Cape Cod-Mid Cape-Yarmouth,ccimls,2020,173.0,172.0,0.9942196531791907,43.0,43.0,1.0,410000.0,411275.0,0.9968902439024391,,522330.0,,513627.0,514389.0,0.9985164331314359,98.0,100.0,0.9795918367346939,5bca1b37eb34994b1de83d9c,SingleFamilyResidence,4
Cape Cod-Mid Cape-Yarmouth,ccimls,2021,143.0,143.0,1.0,19.0,19.0,1.0,500000.0,500000.0,1.0,,599993.0,,595842.0,595842.0,1.0,99.0,101.0,0.9797979797979798,5bca1b37eb34994b1de83d9c,SingleFamilyResidence,4
Cape Cod-Upper Cape-Bourne,ccimls,2018,46.0,33.0,0.7173913043478262,74.0,86.0,0.8378378378378378,337000.0,365000.0,0.9169139465875371,,561473.0,,468862.0,528902.0,0.8719452632117766,95.0,95.0,1.0,5bad8123a3e03e0001e8c08f,SingleFamilyResidence,4
Cape Cod-Upper Cape-Bourne,ccimls,2019,53.0,52.0,0.9811320754716981,105.0,107.0,0.9809523809523809,417500.0,421250.0,0.9910179640718563,,515710.0,,582679.0,495422.0,0.8502485931361865,114.0,96.0,0.8421052631578947,5bad8123a3e03e0001e8c08f,SingleFamilyResidence,4
Cape Cod-Upper Cape-Bourne,ccimls,2020,67.0,68.0,0.9850746268656716,54.0,63.0,0.8333333333333334,468500.0,473250.0,0.9898612593383138,,691872.0,,650200.0,673726.0,0.9638172869886189,98.0,99.0,0.9897959183673469,5bad8123a3e03e0001e8c08f,SingleFamilyResidence,4
Cape Cod-Upper Cape-Bourne,ccimls,2021,50.0,50.0,1.0,34.0,34.0,1.0,499000.0,499000.0,1.0,,625290.0,,617136.0,617136.0,1.0,99.0,101.0,0.9797979797979798,5bad8123a3e03e0001e8c08f,SingleFamilyResidence,4
Cape Cod-Upper Cape-Falmouth,ccimls,2018,169.0,146.0,0.863905325443787,80.0,81.0,0.9875,450000.0,464500.0,0.9677777777777777,,611957.0,,556971.0,580591.0,0.9575920469826975,95.0,96.0,0.9894736842105263,5bad813127456200019325e9,SingleFamilyResidence,4
Cape Cod-Upper Cape-Falmouth,ccimls,2019,142.0,144.0,0.9859154929577465,102.0,102.0,1.0,476000.0,476000.0,1.0,,635935.0,,609629.0,609460.0,0.9997227822167253,96.0,96.0,1.0,5bad813127456200019325e9,SingleFamilyResidence,4
Cape Cod-Upper Cape-Falmouth,ccimls,2020,194.0,193.0,0.9948453608247423,57.0,57.0,1.0,600000.0,600000.0,1.0,,831437.0,,818284.0,819459.0,0.9985640682208133,99.0,100.0,0.98989898989899,5bad813127456200019325e9,SingleFamilyResidence,4
Cape Cod-Upper Cape-Falmouth,ccimls,2021,123.0,123.0,1.0,29.0,29.0,1.0,710000.0,710000.0,1.0,,855713.0,,865686.0,865686.0,1.0,101.0,102.0,0.9900990099009901,5bad813127456200019325e9,SingleFamilyResidence,4
Cape Cod-Upper Cape-Mashpee,ccimls,2018,114.0,69.0,0.6052631578947368,119.0,129.0,0.9159663865546218,401250.0,451500.0,0.874766355140187,,671050.0,,529724.0,628623.0,0.8133008887647152,95.0,97.0,0.9789473684210527,5bad812a78f3d200012a24f8,SingleFamilyResidence,4
Cape Cod-Upper Cape-Mashpee,ccimls,2019,69.0,71.0,0.9710144927536232,116.0,121.0,0.9568965517241379,539900.0,530000.0,0.9816632709761067,,782176.0,,763023.0,753923.0,0.9880737540021729,96.0,97.0,0.9895833333333334,5bad812a78f3d200012a24f8,SingleFamilyResidence,4
Cape Cod-Upper Cape-Mashpee,ccimls,2020,99.0,98.0,0.98989898989899,73.0,73.0,1.0,625000.0,635000.0,0.984,,861483.0,,845544.0,850193.0,0.9945017645444826,99.0,100.0,0.98989898989899,5bad812a78f3d200012a24f8,SingleFamilyResidence,4
Cape Cod-Upper Cape-Mashpee,ccimls,2021,64.0,65.0,0.984375,28.0,28.0,1.0,698250.0,707500.0,0.9867525957751522,,938201.0,,927903.0,930551.0,0.997146253433818,99.0,100.0,0.98989898989899,5bad812a78f3d200012a24f8,SingleFamilyResidence,4
Cape Cod-Upper Cape-Sandwich,ccimls,2018,103.0,99.0,0.9611650485436893,78.0,80.0,0.9743589743589743,381000.0,408000.0,0.9291338582677166,,465075.0,,444601.0,452753.0,0.9816644586944249,97.0,98.0,0.9896907216494846,5bad815f78f3d200012a2510,SingleFamilyResidence,4
Cape Cod-Upper Cape-Sandwich,ccimls,2019,83.0,83.0,1.0,90.0,90.0,1.0,412000.0,412000.0,1.0,,491133.0,,477172.0,477172.0,1.0,97.0,97.0,1.0,5bad815f78f3d200012a2510,SingleFamilyResidence,4
Cape Cod-Upper Cape-Sandwich,ccimls,2020,115.0,114.0,0.991304347826087,42.0,42.0,1.0,540000.0,544950.0,0.9908333333333333,,574782.0,,581169.0,582346.0,0.9979747715380552,101.0,101.0,1.0,5bad815f78f3d200012a2510,SingleFamilyResidence,4
Cape Cod-Upper Cape-Sandwich,ccimls,2021,101.0,102.0,0.9900990099009901,16.0,16.0,1.0,585000.0,586250.0,0.9978632478632479,,622104.0,,625682.0,626312.0,0.9989930987306651,101.0,101.0,1.0,5bad815f78f3d200012a2510,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Bel-Air / Holmby Hills,claw,2018,38.0,34.0,0.8947368421052632,67.0,79.0,0.8208955223880597,2645000.0,3075000.0,0.8374291115311909,,5397706.0,,,4918717.0,,490.0,94.0,0.19183673469387752,61c24b0394643000087b76b1,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Bel-Air / Holmby Hills,claw,2019,48.0,42.0,0.875,90.0,93.0,0.9666666666666667,2817000.0,3130000.0,0.8888888888888888,,8634452.0,,,7098536.0,,520.0,96.0,0.18461538461538463,61c24b0394643000087b76b1,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Bel-Air / Holmby Hills,claw,2020,60.0,44.0,0.7333333333333334,59.0,65.0,0.8983050847457628,2682500.0,3213500.0,0.8020503261882572,,6810148.0,,,6115503.0,,410.0,95.0,0.23170731707317072,61c24b0394643000087b76b1,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Bel-Air / Holmby Hills,claw,2021,55.0,45.0,0.8181818181818181,50.0,49.0,0.98,3500000.0,3889000.0,0.8888571428571429,,5735333.0,,,5373899.0,,150.0,97.0,0.6466666666666667,61c24b0394643000087b76b1,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Beverly Hills,claw,2018,26.0,26.0,1.0,84.0,86.0,0.9761904761904762,5027500.0,4287500.0,0.8528095474888115,,6898538.0,,,6472602.0,,500.0,95.0,0.18999999999999995,5af612af58e8cb18e56cc0a8,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Beverly Hills,claw,2019,30.0,30.0,1.0,86.0,87.0,0.9883720930232558,6500000.0,5650000.0,0.8692307692307693,,8246600.0,,,7568461.0,,650.0,94.0,0.1446153846153846,5af612af58e8cb18e56cc0a8,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Beverly Hills,claw,2020,28.0,26.0,0.9285714285714286,68.0,70.0,0.9705882352941176,7087500.0,6850000.0,0.9664902998236331,,9967385.0,,,8809096.0,,710.0,93.0,0.1309859154929578,5af612af58e8cb18e56cc0a8,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Beverly Hills,claw,2021,53.0,51.0,0.9622641509433962,69.0,73.0,0.9420289855072463,8200000.0,7500000.0,0.9146341463414634,,10451076.0,,,10129500.0,,260.0,97.0,0.3730769230769231,5af612af58e8cb18e56cc0a8,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Beverly Hills Post Office,claw,2018,33.0,15.0,0.4545454545454546,59.0,112.0,0.10169491525423724,3150000.0,6300000.0,0.0,,9710533.0,,,9057167.0,,510.0,94.0,0.1843137254901961,5c89e62720427c0001889c78,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Beverly Hills Post Office,claw,2019,39.0,18.0,0.46153846153846156,97.0,87.0,0.8969072164948454,2765000.0,8386625.0,-1.0331374321880653,,11969889.0,,,10883824.0,,450.0,92.0,0.20444444444444443,5c89e62720427c0001889c78,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Beverly Hills Post Office,claw,2020,44.0,20.0,0.4545454545454546,74.0,76.0,0.972972972972973,3370000.0,8844000.0,-0.6243323442136499,,12024900.0,,,10574175.0,,180.0,92.0,0.5111111111111111,5c89e62720427c0001889c78,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Beverly Hills Post Office,claw,2021,43.0,39.0,0.9069767441860466,85.0,86.0,0.9882352941176471,3400000.0,9675000.0,-0.8455882352941178,,12573897.0,,,12136596.0,,120.0,96.0,0.8,5c89e62720427c0001889c78,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Brentwood,claw,2018,52.0,50.0,0.9615384615384616,67.0,78.0,0.835820895522388,3100000.0,3097500.0,0.9991935483870967,,4565640.0,,,4355859.0,,340.0,96.0,0.2823529411764706,5dc2ffdd7050fc0001baa8e2,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Brentwood,claw,2019,55.0,58.0,0.9454545454545454,74.0,87.0,0.8243243243243243,2925000.0,2953500.0,0.9902564102564102,,4201608.0,,,3971055.0,,410.0,96.0,0.23414634146341462,5dc2ffdd7050fc0001baa8e2,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Brentwood,claw,2020,83.0,76.0,0.9156626506024097,51.0,53.0,0.9607843137254902,3160000.0,3287000.0,0.9598101265822785,,4714289.0,,,4571279.0,,330.0,97.0,0.29393939393939394,5dc2ffdd7050fc0001baa8e2,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Brentwood,claw,2021,83.0,82.0,0.9879518072289156,48.0,53.0,0.8958333333333334,3560000.0,4235000.0,0.8103932584269663,,6989434.0,,,6644046.0,,100.0,99.0,0.99,5dc2ffdd7050fc0001baa8e2,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Downtown Los Angeles,claw,2018,74.0,3.0,0.04054054054054057,63.0,51.0,0.8095238095238095,581000.0,478000.0,0.8227194492254734,,487333.0,,,505542.0,,170.0,105.0,0.6176470588235294,5a1ee5553e8deb6c7853b32b,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Downtown Los Angeles,claw,2019,64.0,4.0,0.0625,70.0,27.0,0.3857142857142857,517500.0,812500.0,0.42995169082125606,,776225.0,,,774975.0,,190.0,100.0,0.5263157894736843,5a1ee5553e8deb6c7853b32b,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Downtown Los Angeles,claw,2020,74.0,,,83.0,,,560000.0,,,,,,,,,270.0,,,5a1ee5553e8deb6c7853b32b,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Downtown Los Angeles,claw,2021,113.0,,,54.0,,,650000.0,,,,,,,,,140.0,,,5a1ee5553e8deb6c7853b32b,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Hancock Park / Wilshire,claw,2018,58.0,70.0,0.7931034482758621,65.0,63.0,0.9692307692307692,1658000.0,1565000.0,0.9439083232810616,,2022243.0,,,1988467.0,,60.0,99.0,0.35,61c24b04f6b53e00097bbb21,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Hancock Park / Wilshire,claw,2019,57.0,73.0,0.7192982456140351,62.0,65.0,0.9516129032258065,1740000.0,1700000.0,0.9770114942528736,,2235401.0,,,2166291.0,,200.0,98.0,0.49,61c24b04f6b53e00097bbb21,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Hancock Park / Wilshire,claw,2020,95.0,96.0,0.9894736842105263,44.0,38.0,0.8636363636363636,1735000.0,1634750.0,0.9422190201729107,,2298250.0,,,2272625.0,,80.0,100.0,0.75,61c24b04f6b53e00097bbb21,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Hancock Park / Wilshire,claw,2021,66.0,61.0,0.9242424242424242,20.0,20.0,1.0,2200000.0,2223000.0,0.9895454545454545,,2551179.0,,,2605707.0,,280.0,103.0,0.3678571428571429,61c24b04f6b53e00097bbb21,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Los Feliz,claw,2018,52.0,40.0,0.7692307692307692,43.0,44.0,0.9767441860465116,1668000.0,1581250.0,0.9479916067146283,,2091925.0,,,2106017.0,,300.0,104.0,0.3466666666666667,5b88185dcb08460001e770c4,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Los Feliz,claw,2019,48.0,31.0,0.6458333333333333,51.0,60.0,0.8235294117647058,1787500.0,2050000.0,0.8531468531468531,,2813484.0,,,2719500.0,,330.0,104.0,0.3151515151515152,5b88185dcb08460001e770c4,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Los Feliz,claw,2020,69.0,52.0,0.7536231884057971,42.0,41.0,0.9761904761904762,1890000.0,1972000.0,0.9566137566137566,,2602115.0,,,2612973.0,,230.0,103.0,0.4478260869565217,5b88185dcb08460001e770c4,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Los Feliz,claw,2021,67.0,46.0,0.6865671641791045,30.0,29.0,0.9666666666666667,1805000.0,1750000.0,0.9695290858725761,,2471239.0,,,2511698.0,,570.0,105.0,0.1842105263157895,5b88185dcb08460001e770c4,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Malibu,claw,2018,35.0,25.0,0.7142857142857143,185.0,194.0,0.9513513513513514,3137500.0,4150000.0,0.6772908366533865,,6042120.0,,,5676930.0,,600.0,94.0,0.15666666666666662,5a1ee6493e8deb6c7853b37a,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Malibu,claw,2019,37.0,23.0,0.6216216216216216,104.0,104.0,1.0,3400000.0,3950000.0,0.8382352941176471,,5735870.0,,,5274804.0,,730.0,92.0,0.126027397260274,5a1ee6493e8deb6c7853b37a,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Malibu,claw,2020,88.0,60.0,0.6818181818181819,70.0,75.0,0.9285714285714286,4410000.0,5500000.0,0.7528344671201814,,7176633.0,,,6807916.0,,330.0,96.0,0.2909090909090909,5a1ee6493e8deb6c7853b37a,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Malibu,claw,2021,78.0,63.0,0.8076923076923077,58.0,68.0,0.8275862068965517,3700000.0,4875000.0,0.6824324324324325,,6483206.0,,,6369960.0,,600.0,108.0,0.18000000000000005,5a1ee6493e8deb6c7853b37a,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Pacific Palisades,claw,2018,63.0,60.0,0.9523809523809523,50.0,54.0,0.92,3436000.0,3557000.0,0.9647846332945286,,4260892.0,,,4162520.0,,290.0,98.0,0.33793103448275863,5dc2ffddb74c7c0001c2cebc,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Pacific Palisades,claw,2019,63.0,64.0,0.9841269841269842,66.0,67.0,0.9848484848484849,3400000.0,3387500.0,0.9963235294117647,,3895711.0,,,3775271.0,,260.0,98.0,0.3769230769230769,5dc2ffddb74c7c0001c2cebc,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Pacific Palisades,claw,2020,88.0,90.0,0.9772727272727273,43.0,45.0,0.9534883720930233,3274000.0,3443000.0,0.9483811850946854,,4551233.0,,,4410026.0,,120.0,99.0,0.825,5dc2ffddb74c7c0001c2cebc,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Pacific Palisades,claw,2021,90.0,88.0,0.9777777777777777,37.0,37.0,1.0,4107500.0,4095000.0,0.996956786366403,,4695437.0,,,4677503.0,,10.0,100.0,-8.0,5dc2ffddb74c7c0001c2cebc,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Santa Monica,claw,2018,43.0,39.0,0.9069767441860466,50.0,57.0,0.86,2795000.0,2760000.0,0.9874776386404294,,3351820.0,,,3233157.0,,200.0,98.0,0.49,5a1ee6eb3e8deb6c7853b3b5,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Santa Monica,claw,2019,66.0,59.0,0.8939393939393939,55.0,74.0,0.6545454545454545,3085500.0,3275000.0,0.9385836979419867,,3621585.0,,,3506529.0,,170.0,99.0,0.5823529411764705,5a1ee6eb3e8deb6c7853b3b5,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Santa Monica,claw,2020,61.0,48.0,0.7868852459016393,42.0,43.0,0.9761904761904762,2950000.0,2950000.0,1.0,,3448781.0,,,3411263.0,,90.0,100.0,0.8888888888888888,5a1ee6eb3e8deb6c7853b3b5,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Santa Monica,claw,2021,88.0,77.0,0.875,33.0,34.0,0.9696969696969697,3475000.0,3350000.0,0.9640287769784173,,4263240.0,,,4268836.0,,130.0,101.0,0.7769230769230769,5a1ee6eb3e8deb6c7853b3b5,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Silver Lake / Echo Park,claw,2018,86.0,73.0,0.8488372093023255,43.0,45.0,0.9534883720930233,1100750.0,1101500.0,0.9993186463774699,,1186438.0,,,1227236.0,,340.0,104.0,0.3058823529411765,61c24b047f5f46000940dd62,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Silver Lake / Echo Park,claw,2019,92.0,64.0,0.6956521739130435,48.0,56.0,0.8333333333333334,1150034.0,1200000.0,0.956552588879981,,1288743.0,,,1289590.0,,240.0,101.0,0.4208333333333333,61c24b047f5f46000940dd62,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Silver Lake / Echo Park,claw,2020,127.0,86.0,0.6771653543307087,39.0,40.0,0.9743589743589743,1250000.0,1338000.0,0.9296,,1376222.0,,,1420843.0,,280.0,104.0,0.37142857142857144,61c24b047f5f46000940dd62,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Silver Lake / Echo Park,claw,2021,87.0,77.0,0.8850574712643678,18.0,19.0,0.9444444444444444,1453000.0,1550000.0,0.9332415691672402,,1572960.0,,,1713496.0,,910.0,109.0,0.1197802197802198,61c24b047f5f46000940dd62,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Topanga,claw,2018,16.0,21.0,0.6875,98.0,92.0,0.9387755102040817,1094750.0,1275000.0,0.8353505366522037,,1363904.0,,,1339905.0,,110.0,99.0,0.9,5e542aa6ea210f0001ac6166,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Topanga,claw,2019,24.0,26.0,0.9166666666666666,54.0,70.0,0.7037037037037037,1287000.0,1441000.0,0.8803418803418803,,1648808.0,,,1619481.0,,60.0,99.0,0.35,5e542aa6ea210f0001ac6166,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Topanga,claw,2020,43.0,39.0,0.9069767441860466,47.0,50.0,0.9361702127659575,1590000.0,1627500.0,0.9764150943396226,,1939359.0,,,1946784.0,,80.0,101.0,0.7375,5e542aa6ea210f0001ac6166,SingleFamilyResidence,4
Greater LA-Greater Los Angeles-Topanga,claw,2021,21.0,20.0,0.9523809523809523,39.0,43.0,0.8974358974358975,1921250.0,2037500.0,0.9394925178919974,,2312447.0,,,2357188.0,,200.0,103.0,0.515,5e542aa6ea210f0001ac6166,SingleFamilyResidence,4
